Unnamed: 0,RowID,Outcome,Intervention,Comparator,Answer,Reasoning,XML
490,2363351,Progression-free survival after 3 years,"Cisplatin and Cyclophosphamide, plus subcutaneous IFN-γ ",Cisplatin and Cyclophosphamide,Significantly increased,"Progression-free survival at 3 years was improved from 38% in controls to 51% in the treatment group corresponding to median times to progression of 17 and 48 months (P = 0.031, relative risk of progression 0.48, confidence interval 0.28–0.82).",2363351
491,2363351,Overall survival at 3 years,"Cisplatin and Cyclophosphamide, plus subcutaneous IFN-γ ",Cisplatin and Cyclophosphamide,No significant difference,"Three-year overall survival was 58% and 74% accordingly (n.s., median not yet reached).",2363351
492,2363351,Full clinical responses,"Cisplatin and Cyclophosphamide, plus subcutaneous IFN-γ ",Cisplatin and Cyclophosphamide,No significant difference,Complete clinical responses were observed in 68% with IFN-γ versus 56% in controls (n.s.).,2363351
493,2363351,Toxicity,"Cisplatin and Cyclophosphamide, plus subcutaneous IFN-γ ",Cisplatin and Cyclophosphamide,No significant difference,"Toxicity was comparable in both groups except for a mild flu-like syndrome, experienced by most patients after administration of IFN-γ.",2363351
494,2253708,24-hour point prevalence abstinence,Tailored letters,Practitioner-delivered brief advice,Significantly increased,"the tailored letters intervention was significantly more effective than brief advice for 24-hour [odds ratio (OR) = 1.4; P = 0.047] but not for 7-day point prevalence abstinence (OR = 1.4; P = 0.068) for prolonged abstinence, or for alternative assumptions about participants lost to follow-up.",2253708
495,2253708,7-day point prevalence abstinence,Tailored letters,Practitioner-delivered brief advice,No significant difference,"the tailored letters intervention was significantly more effective than brief advice for 24-hour [odds ratio (OR) = 1.4; P = 0.047] but not for 7-day point prevalence abstinence (OR = 1.4; P = 0.068) for prolonged abstinence, or for alternative assumptions about participants lost to follow-up.",2253708
496,2253708,6-month prolonged abstinence,Tailored letters,Practitioner-delivered brief advice,No significant difference,"With regard to prolonged abstinence, numerical differences were even lower and vanished completely for some of the analyses, taking into account the alternative assumptions about lost for follow-up. None were statistically significant.",2253708
497,2364533,Low birth weight ,Erythromycin,Placebo,No significant difference,"When the results were examined without regard to study site, erythromycin had little impact on reducing low birth weight (8% vs. 11%, P = 0.4)",2364533
498,2364533,Preterm delivery,Erythromycin,Placebo,No significant difference,"When the results were examined without regard to study site, erythromycin had little impact on reducing low birth weight (8% vs. 11%, P = 0.4) or preterm delivery (13% vs. 15%, P = 0.7)",2364533
499,2956883,HIV-1 incidence,0·5% PRO2000 gel,Placebo gel,No significant difference,"In the primary efficacy analysis, incidence of HIV-1 did not differ between groups at discontinuation of 2% PRO2000 or study end (table 2). Equally, incidence of HIV-1 did not differ between groups in the second analysis that did not censor for pregnancy",2956883
500,2956883,Gel efficacy in consistent gel users,0·5% PRO2000 gel,Placebo gel,No significant difference,"Gel efficacy against HIV-1 transmission did not differ between centres (p=0·19 for interaction), or between consistent (HR 0·97, 95% CI 0·87–1·35, p=0·87) and inconsistent (1·17, 0·42–1·72, p=0·42) gel users (p=0·47 for interaction).",2956883
501,2956883,Gel efficacy in inconsistent gel users,0·5% PRO2000 gel,Placebo gel,No significant difference,"Gel efficacy against HIV-1 transmission did not differ between centres (p=0·19 for interaction), or between consistent (HR 0·97, 95% CI 0·87–1·35, p=0·87) and inconsistent (1·17, 0·42–1·72, p=0·42) gel users (p=0·47 for interaction).",2956883
502,2956883,Adverse events,PRO2000 gels,Placebo gel,No significant difference,No deaths or serious adverse events were regarded as related to study gels.,2956883
503,2376383,Mucositis throughout the study period,PTA lozenge,Placebo lozenge,No significant difference,"The mucositis according to the WHO score did not differ throughout the study period between both groups (P>0.5). In the PTA group, 80% of the patients developed grades 3 and 4 mucositis according to the WHO score, and in the placebo group 90%.",2376383
504,2376383,Need of feeding tube,PTA lozenge,Placebo lozenge,No significant difference,Six patients (19%) in the placebo group (n=32) and two patients (6%) in the PTA group (n=33) needed nasogastric tube feeding during the evaluation period (P=0.08).Body weight,2376383
505,2376383,Weight loss,PTA lozenge,Placebo lozenge,No significant difference,The mean weight loss after 5 weeks of radiation was less in the PTA group by 1.3 kg (s.d. 3.0) than in the placebo group 2.8 kg (s.d. 2.9) (P=0.05).,2376383
506,2376383,Candida sp. colonisation during the study,PTA lozenge,Placebo lozenge,Significantly decreased,"During the first two radiation weeks the colonisation for Candida species showed an increase in the placebo group and a decrease in the PTA group. After 2 weeks, an increase in both groups was found but the difference between the two groups remained significant during the total study period (P<0.05)",2376383
507,2376383,Aerobic Gram-negative bacilli colonisation at 3-5 weeks,PTA lozenge,Placebo lozenge,No significant difference,uring the first 2 weeks the carriage of aerobic Gram-negative bacilli was reduced in the PTA group (P<0.04). In weeks 3–5 the difference was no longer significant.,2376383
508,1964758,8-year survivorship,Initial Nottingham TSR design prosthesis,BioModular® shoulder prosthesis,Significantly increased,The eight year survivorship of the initial Nottingham TSR design (Group 2) was higher (p < 0.001) than observed in Group 1 patients with implanted BioModular® prostheses,1964758
509,1964758,4-year survivorship,Redesigned Nottingham TSR prosthesis,BioModular® shoulder prosthesis,Significantly increased,"The observed four-year survivorship of the patients in Group 3 was also significantly higher than the survivorship rates of the BioModular® prosthesis observed after the first four years after implantation (p = 0.02), with a 93.1% cumulative four year survivorship of the re-designed Nottingham TSR (Fig 10) comparing to the 80.9% of cumulative four year survivorship of the BioModular® prosthesis",1964758
510,1964758,8-year survivorship in patients with osteoarthritis,Initial Nottingham TSR design prosthesis,BioModular® shoulder prosthesis,Significantly increased,The initial Nottingham TSR prostheses showed higher eight year survivorship than BioModular® prostheses in patients with OA (p < 0.01). Survivorship of the BioModular® prosthesis in patients with primary osteoarthritis was 70.9% and 64.3% at five and eight years respectively and for the initial Nottingham TSR these values were 84.5% and 80.4%,1964758
511,2829413,Total cholesterol after 6 weeks of treatment,Rosuvastatin,Atorvastatin,Significantly decreased,"After 6 weeks of treatment, greater reductions in total cholesterol (- 35.94 ± 11.38 vs. - 30.07 ± 10.46%, p < 0.001), LDL-C (48.04 ± 14.45 vs. 39.52 ± 14.42%, p < 0.001), non-high-density lipoprotein cholesterol (- 42.93 ± 13.15 vs. - 35.52 ± 11.76%, p < 0.001), and apolipoprotein-B (- 38.7 ± 18.85 vs. - 32.57 ± 17.56%, p = 0.002) levels were observed in the rosuvastatin group as compared to the atorvastatin group.",2829413
512,2829413,Levels of LDL cholesterol after 6 weeks of treatment,Rosuvastatin,Atorvastatin,Significantly decreased,"After 6 weeks of treatment, greater reductions in total cholesterol (- 35.94 ± 11.38 vs. - 30.07 ± 10.46%, p < 0.001), LDL-C (48.04 ± 14.45 vs. 39.52 ± 14.42%, p < 0.001), non-high-density lipoprotein cholesterol (- 42.93 ± 13.15 vs. - 35.52 ± 11.76%, p < 0.001), and apolipoprotein-B (- 38.7 ± 18.85 vs. - 32.57 ± 17.56%, p = 0.002) levels were observed in the rosuvastatin group as compared to the atorvastatin group.",2829413
513,2829413,Levels of non-high-density lipoprotein cholesterol after 6 weeks of treatment,Rosuvastatin,Atorvastatin,Significantly decreased,"After 6 weeks of treatment, greater reductions in total cholesterol (- 35.94 ± 11.38 vs. - 30.07 ± 10.46%, p < 0.001), LDL-C (48.04 ± 14.45 vs. 39.52 ± 14.42%, p < 0.001), non-high-density lipoprotein cholesterol (- 42.93 ± 13.15 vs. - 35.52 ± 11.76%, p < 0.001), and apolipoprotein-B (- 38.7 ± 18.85 vs. - 32.57 ± 17.56%, p = 0.002) levels were observed in the rosuvastatin group as compared to the atorvastatin group.",2829413
514,2829413,Apolipoprotein-B levels after 6 weeks of treatment,Rosuvastatin,Atorvastatin,Significantly decreased,"After 6 weeks of treatment, greater reductions in total cholesterol (- 35.94 ± 11.38 vs. - 30.07 ± 10.46%, p < 0.001), LDL-C (48.04 ± 14.45 vs. 39.52 ± 14.42%, p < 0.001), non-high-density lipoprotein cholesterol (- 42.93 ± 13.15 vs. - 35.52 ± 11.76%, p < 0.001), and apolipoprotein-B (- 38.7 ± 18.85 vs. - 32.57 ± 17.56%, p = 0.002) levels were observed in the rosuvastatin group as compared to the atorvastatin group.",2829413
515,2829413,Patients attaining the NCEP ATP III goal,Rosuvastatin,Atorvastatin,Significantly increased,"The percentage of patients who reached their ATP III LDL-C level goals was higher in the rosuvastatin group (87.6 vs. 69.9%, p < 0.001).",2829413
516,2829413,Changes in glucose and insulin levels,Rosuvastatin,Atorvastatin,No significant difference,Changes in glucose and insulin levels were not significantly different between the two groups,2829413
517,1261533,Adverse events,Artemether-lumefantrine,Mefloquine-artesunate,No significant difference,Both regimens were very well tolerated with no serious adverse events observed attributable to either combination.,1261533
518,1261533,Fever clearance times,Artemether-lumefantrine,Mefloquine-artesunate,No significant difference,There was no difference in fever clearance times between the two treatment groups,1261533
519,1261533,Decrease in haematocrit level at day 7,Artemether-lumefantrine,Mefloquine-artesunate,Significantly decreased,"The mean (SD) decrease in haematocrit value at day seven from baseline was greater in the group receiving MAS3 than in the ALN group: 9.3% (SD,11.5%; 95% CI, 7.7% to 10.9%) compared with 6.7% (SD, 11.4%; 95% CI, 5.1 to 8.3%) respectively (P = 0.023)",1261533
520,1261533,New P. falciparum infections during the 42-day follow-up,Artemether-lumefantrine,Mefloquine-artesunate,No significant difference,"During the 42-day follow-up period, 27 new P. falciparum infections occurred among artemether-lumefantrine and 24 among artesunate-mefloquine recipients (P > 0.05)",1261533
521,1261533,PCR-adjusted cure rates after 42 days,Artemether-lumefantrine,Mefloquine-artesunate,No significant difference,"The PCR-adjusted cure rates by day 42 were 98.8% (95% CI, 96.4% to 99.6%) in the ALN group and 96.3% (95% CI, 93.1% to 98.0%) in the MAS3 group (P = 0.08).",1261533
522,1261533,P. vivax parasitaemia diagnosed during follow up,Artemether-lumefantrine,Mefloquine-artesunate,Significantly increased,There were significantly fewer cases of vivax malaria in the MAS3 group (29 of 227) than in the ALN group (90 of 225) (P < 0.001).,1261533
523,3349250,Adverse events,Sunitinib,Interferon (IFN)-α,Significantly increased,There were more reported occurrences of most general adverse events of all grades in the sunitinib arm than in the IFN-α arm,3349250
524,3349250,Overall survival,Sunitinib,Interferon (IFN)-α,No significant difference,"overall survival was also longer with sunitinib than with IFN-α, although the difference did not reach statistical significance",3349250
525,3349250,Quality-of-life scores,Sunitinib,Interferon (IFN)-α,Significantly increased,"Quality-of-life scores as measured by the FACT-G and FKSI questionnaires were higher among patients randomised to sunitinib than among those randomised to IFN-α, with minimal regional variation",3349250
526,3349250,Quality-adjusted survival times,Sunitinib,Interferon (IFN)-α,Significantly increased,sunitinib had higher quality-adjusted survival times than IFN-α across the entire range of utility,3349250
527,3349250,Duration of median PFS,Sunitinib,Interferon (IFN)-α,Significantly increased,"Results from this phase III trial of sunitinib vs IFN-α showed that sunitinib was superior to IFN-α, based on a longer duration of median PFS",3349250
528,2361948,Overall survival time,palliative radiotherapy schedules for inoperable symptomatic non-small-cell lung cancer 20 Gy/5 fractions (fr)/5 days (arm A),palliative radiotherapy schedules for inoperable symptomatic non-small-cell lung cancer 16 Gy/2 fr/day 1 and 8 (arm B),Significantly decreased,"Overall survival time differed significantly between the study groups in favour of 16 Gy/2 fr (median 8.0 months), compared to 20 Gy/5 fr (median 5.3 months), P=0.016 (Figure 7).",2361948
529,2361948,6- and 12-month survival probabilities,palliative radiotherapy schedules for inoperable symptomatic non-small-cell lung cancer 20 Gy/5 fractions (fr)/5 days (arm A),palliative radiotherapy schedules for inoperable symptomatic non-small-cell lung cancer 16 Gy/2 fr/day 1 and 8 (arm B),Significantly decreased,"In all, 6- and 12-month survival probabilities were 57% (95% CI: 42–72%) and 27% (95% CI: 14–40%) for patients receiving 16 Gy/2 fr, and 30% (95% CI: 18–42%) and 11% (95% CI: 3–20%) for patients receiving 20 Gy/5 fr, respectively. This difference remained significant after correction for disease extent (P=0.022) and performance status (P=0.007).",2361948
530,2361948,degree of relief of all analysed symptoms,palliative radiotherapy schedules for inoperable symptomatic non-small-cell lung cancer 20 Gy/5 fractions (fr)/5 days (arm A),palliative radiotherapy schedules for inoperable symptomatic non-small-cell lung cancer 16 Gy/2 fr/day 1 and 8 (arm B),No significant difference,"The percentages of all evaluable patients reporting any symptomatic improvement were as follows: cough 51% (24 out of 47; for a median of six assessments, range: 1–10), dyspnoea 60% (26 out of 43; for a median of six assessments, range: 1–9), haemoptysis 86% (19 out of 22; for a median of eight assessments, range: 1–11), chest pain 83% (34 out of 41; for a median of four assessments, range: 1–9), dysphagia 71% (five out of seven; for a median of eight assessments, range: 1–9), SVCS 83% (five out of six; for a median of five assessments, range: 4–9). The numbers of patients achieving symptomatic improvement did not differ between study groups for all analysed symptoms (Table 3).",2361948
531,2364680,wound problem,opening subcutaneous tissues with electrocautery,opening subcutaneous tissues with scalpel,No significant difference,Fifteen of 380 women (3.9%) developed a wound problem; six had scalpel and nine had electrosurgical subcutaneous incisions (P = 0.4).,2364680
532,3221331,Continuous abstinence at 6 months,"an automated package of video and text messages over 6 months that was tailored to self-selected quit date, role model, and timing of messages. Extra messages were available on demand to beat cravings and address lapses.",set a quit date and received a general health video message sent to their phone every 2 weeks.,No significant difference,Continuous abstinence at 6 months was 26.4% (29/110) in the intervention group and 27.6% (32/116) in the control group (P = .8).,3221331
533,3221331,did not attempt to quit smoking at all,"an automated package of video and text messages over 6 months that was tailored to self-selected quit date, role model, and timing of messages. Extra messages were available on demand to beat cravings and address lapses.",set a quit date and received a general health video message sent to their phone every 2 weeks.,No significant difference,"At 6 months all participants were asked how many quit attempts they had made during the study period. In the intervention group 7/73 respondents (9.6%) and in the control group 4/81 (4.9%) (P = .3) stated they did not attempt to quit at all, but the majority of respondents in both groups made multiple quit attempts.",3221331
534,3198285,low–glycemic index,low–glycemic index diet (target glycemic index [GI] ~50),high-fiber moderate-GI diet (HF) (target glycemic index GI ~60),Significantly decreased,The LGI group achieved a modestly lower GI than the HF group (mean ± SEM 47 ± 1 vs. 53 ± 1; P < 0.001).,3198285
535,3198285,"birth weight, birth weight centile, prevalence of macrosomia, insulin treatment, adverse pregnancy outcomes",low–glycemic index diet (target glycemic index [GI] ~50),high-fiber moderate-GI diet (HF) (target glycemic index GI ~60),No significant difference,"At birth, there was no significant difference in birth weight (LGI 3.3 ± 0.1 kg vs. HF 3.3 ± 0.1 kg; P = 0.619), birth weight centile (LGI 52.5 ± 4.3 vs. HF 52.2 ± 4.0; P = 0.969), prevalence of macrosomia (LGI 2.1% vs. HF 6.7%; P = 0.157), insulin treatment (LGI 53% vs. HF 65%; P = 0.251), or adverse pregnancy outcomes.",3198285
536,3198285,"Birth weight (kg), Birth weight centile, Small for gestational age, Macrosomia, Infant head circumference, Infant length (cm), Ponderal index (kg/m3), Maternal weight gain (kg), Insulin treatment, Emergency caesarean",low–glycemic index diet (target glycemic index [GI] ~50),high-fiber moderate-GI diet (HF) (target glycemic index GI ~60),No significant difference,Gestational age (weeks)	47	39.1 ± 0.1	45	39.2 ± 0.1	0.552Birth weight (kg)	47	3.3 ± 0.1	45	3.3 ± 0.1	0.619Birth weight centile	47	52.5 ± 4.3	45	52.2 ± 4.0	0.969LGA (%)	47	12.8	45	4.4	0.157Small for gestational age (%)	47	10.6	45	8.9	0.778Macrosomia (%)	47	2.1	45	6.7	0.286Infant head circumference (cm)	43	34.4 ± 0.2	39	34.6 ± 0.3	0.478Infant length (cm)	47	49.7 ± 0.3	45	49.7 ± 0.3	0.995Ponderal index (kg/m3)	47	27.2 ± 0.3	45	27.0 ± 0.4	0.614Maternal weight gain (kg)	44	11.9 ± 0.7	43	13.1 ± 0.9	0.305 Below target (%)†		31.8		25.6	0.520 Within target (%)†		43.2		32.6	0.307 Above target (%)†		25.0		41.9	0.095Insulin treatment (%)	47	53.2	45	65.1	0.251Final daily insulin dose (units)	47	17.7 ± 4.1	43	20.0 ± 3.8	0.676Emergency caesarean (%)	44	20.5	44	11.6	0.263,3198285
537,2722000,The incidence of bacterial infection,received antibiotics treatment after randomization with intravenous cefotaxime 2 gram q 8 hr for 7 days,received antibiotics only when infection was suspected or established,Significantly decreased,"The incidence of bacterial infection was significantly lower in patient receiving antibiotic prophylaxis (2/62, 3.2% vs. 9/58, 15.5%, p=0.026).",2722000
538,2722000,Enteric bacteria,received antibiotics treatment after randomization with intravenous cefotaxime 2 gram q 8 hr for 7 days,received antibiotics only when infection was suspected or established,Significantly decreased,"Enteric bacteria were more frequently identified in patients without antibiotic prophylaxis (0/62, 0% vs. 5/58, 8.6%, p=0.018).",2722000
539,2722000,rebleeding,received antibiotics treatment after randomization with intravenous cefotaxime 2 gram q 8 hr for 7 days,received antibiotics only when infection was suspected or established,Significantly decreased,"The rebleeding rate in the prophylactic group was significantly lower than that in the on-demand group (21/62, 33.9% vs. 36/58, 62.1%, p=0.004).",2722000
540,2722000,Total mortality and 30-day mortality,received antibiotics treatment after randomization with intravenous cefotaxime 2 gram q 8 hr for 7 days,received antibiotics only when infection was suspected or established,No significant difference,otal mortality and 30-day mortality were not different between the two groups (Table 7). The overall rate of survival was similar between the two groups (Fig. 4).,2722000
541,2650992,drainage duration,fibrin glue group (glue sprayed onto the axillary dissection site),control group,Significantly decreased,subgroup analysis showed that fibrin glue use resulted in a shorter drainage duration (3.5 vs. 4.7 days; p=0.0006),2650992
542,2650992,overall drain output,fibrin glue group (glue sprayed onto the axillary dissection site),control group,Significantly decreased,overall drain output (196 vs. 278 mL; p=0.0255) in patients undergoing level II or III axillary dissection.,2650992
543,2650992,The mean drainage duration,fibrin glue group (glue sprayed onto the axillary dissection site),control group,No significant difference,The mean drainage duration was 3.3 days for the fibrin glue group and 3.8 days for the control group (p=0.067).,2650992
544,2666722,the risk of SARS infection,health care workers with IgG against Severe acute respiratory syndrome,health care workers without IgG against Severe acute respiratory syndrome,Significantly increased,"Caring for ""Super Spreading Patient"" (No = 0: yes = 1)	3.57(1.94~6.57)	<0.001",2666722
545,2666722,the risk of SARS infection,health care workers with IgG against Severe acute respiratory syndrome,health care workers without IgG against Severe acute respiratory syndrome,Significantly increased,Number of pairs of gloves worn (Double = 0: single = 1)	4.13(1.99~8.55)	<0.001,2666722
546,2666722,the risk of SARS infection,health care workers with IgG against Severe acute respiratory syndrome,health care workers without IgG against Severe acute respiratory syndrome,Significantly increased,Performing tracheal intubations (No = 0: yes = 1)	2.76(1.16~6.53)	<0.05,2666722
547,2666722,the risk of SARS infection,health care workers with IgG against Severe acute respiratory syndrome,health care workers without IgG against Severe acute respiratory syndrome,Significantly decreased,Avoiding face to face contact while caring for SARS patients		 Never	1.00	 Sometimes	0.67(0.36~1.24)	>0.05 Often	0.30(0.10~0.90)	<0.05 Every time	0.30(0.15~0.60)	<0.001,2666722
548,2666722,the risk of SARS infection,health care workers with IgG against Severe acute respiratory syndrome,health care workers without IgG against Severe acute respiratory syndrome,Significantly decreased,Method of air ventilation in office and SARS ward		 Artificial central ventilation	1.00	 Natural ventilation	0.40(0.18~0.88)	<0.05 Natural ventilation and additional electronic exhaust fan	0.27(0.16~0.63)	<0.01,2666722
549,125315,Sequential Organ Failure Assessment (SOFA) score ,received standard therapy for sepsis and physiological-dose steroid therapy for 10 days;,received only standard therapy for sepsis,No significant difference,No statistically significant difference was found between the changes in the percentage of SOFA scores of the steroid therapy group (43.1 ± 26.5%) and the standard therapy group (45.4 ± 12.7%) in survivors (P = 0.624).,125315
550,125315,The 28-day mortality,received standard therapy for sepsis and physiological-dose steroid therapy for 10 days;,received only standard therapy for sepsis,No significant difference,There were eight deaths (40%) in the steroid therapy group and 12 (60%) deaths in the standard therapy group (P = 0.343).,125315
551,125315,The median stay in hospital,received standard therapy for sepsis and physiological-dose steroid therapy for 10 days;,received only standard therapy for sepsis,No significant difference,The median stay in hospital was 14 days (95% CI 11.09–20.08) in the steroid therapy group and 13 days (95% CI 10.13–16.37) in the standard therapy group (P = 0.406).,125315
552,2830179,pain during movement,attended individual sessions with an experienced clinician once a week for 10 weeks and performed daily home exercises with adherence monitored by a self-report diary,received no treatment,Significantly decreased,"Compared with the control group, the intervention group showed significant reductions in pain during movement (mean difference (95% CI) -1.8 (-3.5 to -0.1))",2830179
553,2830179,Pain on rest (0-10),attended individual sessions with an experienced clinician once a week for 10 weeks and performed daily home exercises with adherence monitored by a self-report diary,received no treatment,Significantly decreased,"Compared with the control group, the intervention group showed significant reductions in pain during movement (mean difference (95% CI) -1.8 (-3.5 to -0.1)) and at rest (-2.0 (-3.8 to -0.2)) and",2830179
554,2830179,Qualeffo Total (0-100),attended individual sessions with an experienced clinician once a week for 10 weeks and performed daily home exercises with adherence monitored by a self-report diary,received no treatment,Significantly increased,Qualeffo Total (0-100) 29 (10) 26 (7) 21 (11) 27 (8) -7.2 (11.2) 1.2 (4.1) -7.1 (-14.9 to 0.8),2830179
555,2830179,Timed loaded standing test (s),attended individual sessions with an experienced clinician once a week for 10 weeks and performed daily home exercises with adherence monitored by a self-report diary,received no treatment,Significantly increased,Timed loaded standing test (s)	50 (39)	62 (49)	82 (44)	46 (50)	32.6 (34.1)	-16.7 (29.8)	46.7 (16.1 to 77.3),2830179
556,4785315,Postnatal depression (Edinburgh Postnatal Depression Scale17 EPDS),"additional lay support (in this instance Pregnancy Outreach Workers, POWs)",standard maternity care,No significant difference,no significant differences were seen in the mean EPDS (mean difference (MD) −0.59 (95% CI −1.24 to 0.06)) for all the women recruited,4785315
557,4785315,Antenatal attendances,"additional lay support (in this instance Pregnancy Outreach Workers, POWs)",standard maternity care,No significant difference,"Antenatal attendances were high in the standard care control and did not increase further with addition of the POW intervention (10.1 vs 10.1 (mean difference; MD) −0.00, 95% CI (95% CI −0.37 to 0.37)).",4785315
558,4785315,Mother-to-infant bonding,"additional lay support (in this instance Pregnancy Outreach Workers, POWs)",standard maternity care,Significantly increased,"Mother-to-infant bonding was significantly better in the intervention group for all women (MD −0.30 (95% CI −0.61 to −0.00) p=0.05),",4785315
559,2888205,perceived functional deficits,"lifestyle physical activity (LPA) - 30 minutes of self-selected moderate-intensity LPA, five to seven days per week",fibromyalgia (FM) education control (FME) group - received information and support,Significantly decreased,"Compared to FME, the LPA group reported significantly less perceived functional deficits (P = .032)",2888205
560,2888205,pain,"lifestyle physical activity (LPA) - 30 minutes of self-selected moderate-intensity LPA, five to seven days per week",fibromyalgia (FM) education control (FME) group - received information and support,Significantly decreased,"At post-testing, compared to the FME group, the LPA group reported significant reductions in the FIQ score (P = .032; Cohen's d = .53) and in pain (P = .006; Cohen's d = .67).",2888205
561,2888205,six-minute walk test,"lifestyle physical activity (LPA) - 30 minutes of self-selected moderate-intensity LPA, five to seven days per week",fibromyalgia (FM) education control (FME) group - received information and support,No significant difference,"There were no differences between the groups on the six-minute walk test (P = .067),",2888205
562,2888205,Fatigue severity scale,"lifestyle physical activity (LPA) - 30 minutes of self-selected moderate-intensity LPA, five to seven days per week",fibromyalgia (FM) education control (FME) group - received information and support,No significant difference,Fatigue severity scale  Baseline 84 51.9 ± 9.3 52.3 ± 9.1 .4 (-3.6 to 4.4) 0.843 .04 Post intervention 73 50.6 ± 9.9 51.4 ± 10.1 .8 (-3.9 to 5.5) 0.727 .07,2888205
563,2888205,Number of tender points,"lifestyle physical activity (LPA) - 30 minutes of self-selected moderate-intensity LPA, five to seven days per week",fibromyalgia (FM) education control (FME) group - received information and support,No significant difference,Baseline 84 16.2 ± 2.3 16.1 ± 3.2 .1 (-1.2 to 1.0) 0.979 .03 Post intervention 72 16.0 ± 2.3 16.8 ± 2.0 .8 (-.35 to 1.9) 0.172 .37,2888205
564,2888205,Body mass index (BMI),"lifestyle physical activity (LPA) - 30 minutes of self-selected moderate-intensity LPA, five to seven days per week",fibromyalgia (FM) education control (FME) group - received information and support,No significant difference,Body mass index (BMI)  Baseline 82 31.4 ± 8.4 29.8 ± 6.2 1.6 (-4.7 to 1.7) 0.360 .22 Post intervention 60 31.0 ± 9.0 29.9 ± 6.2 1.1 (-5.3 to 2.9) 0.575 .14,2888205
565,2888205,Center for Epidemiologic Studies Depression Scale (CES-D),"lifestyle physical activity (LPA) - 30 minutes of self-selected moderate-intensity LPA, five to seven days per week",fibromyalgia (FM) education control (FME) group - received information and support,No significant difference,CES-D*  Baseline 84 23.4 ± 8.6 24.0 ± 10 .6 (-3.8 to 4.5) 0.798 .06 Post intervention 73 21.6 ± 9.8 21.2 ± 11.3 .4 (-5.3 to 4.6) 0.888 .04,2888205
566,3490871,weight change,24-week intervention focussed on improving food choice and minimising weight gain,Usual care comprised of 7 weeks of group support sessions,No significant difference,"Analysis of weight change in those successful at stopping smoking was underpowered (66%) but indicated greater mean weight gain in intervention subjects (3.9 (SD 3.1) vs. 2.7 (SD 3.7) kg). Between group differences were not significant (p = 0.23, 95% CI −0.9 to 3.5) however the confidence interval is wide and includes a loss of −0.9 kg, thus the possibility of an effect in favour of the intervention cannot be excluded.",3490871
567,3490871,Smoking cessation,24-week intervention focussed on improving food choice and minimising weight gain,Usual care comprised of 7 weeks of group support sessions,No significant difference,"Although the study was not powered to detect changes in smoking status these data were examined for completers and also using a sensitivity analysis. Both analyses showed a higher percentage of control participants still smoking at week 24 in comparison to intervention participants, however between group differences were not significant (Table 8).Table 8Comparison of Smoking Status between Intervention and Control Groups 	Intervention	Control	Odds Ratio	95% Confidence Interval	pCompleters	 	 	 	 	 Smoking at Week 6	9 (18.8%)	6 (11.3%)	1.74	0.40 to 7.66	0.46Smoking at Week 24	17 (42.5%)	25 (58.1%)	0.43	0.14 to 1.34	0.14Sensitivity analysis	 	 	 	 	 Smoking at Week 6	29 (42.6%)	23 (32.9%)	1.38	0.63 to 3.04	0.42Smoking at Week 24	45 (66.2%)	52 (74.3%)	0.58	0.25 to 1.36	0.20",3490871
568,5256321,The 10mWT (10-m walking test ),Spine Balance 3D (CyberMedic),"Biodex Balance System (Biodex Medical Systems, Shirley, NY, USA)",Significantly increased,the results for the 10mWT showed only significant improvements in the experimental group (11.38±3.0 to 10.12±2.47 seconds; p=0.01); whereas the control group did not show significant improvements.,5256321
569,5256321,trunk strength (BPR score),Spine Balance 3D (CyberMedic),"Biodex Balance System (Biodex Medical Systems, Shirley, NY, USA)",Significantly increased,he improvement levels of the trunk strength (BPR score) for the experimental group using Spine Balance 3D system's evaluation program showed significant improvements at the 15° open mode; whereas the control group did not show any significant improvement.,5256321
570,5256321,"he Berg Balance Scale (BBS), Timed Up and Go Test (TUG), Functional Reach Test (FRT), the Korean version of the Fall Efficacy Scale-International (KFES-I) ",Spine Balance 3D (CyberMedic),"Biodex Balance System (Biodex Medical Systems, Shirley, NY, USA)",No significant difference,"The results of the BBS, FRT, TUG, KFES-I, and Biodex Balance System evaluation program improved in both groups after 7 weeks of balance training.",5256321
571,5602855,Quality of life,good motivation/capability,inadequate motivation/capability,No significant difference,"The EQ-5D-3L summary index is shown in Fig. 2. No significant change could be observed in the anxiety/depression dimension of the EQ-5D-3L system either in those with good (p = 0.26) or inadequate (p = 0.71) motivation/capability during the three years of follow-up. Additionally, no change was observed in the EQ-5D-3L summary index (p = 0.14), EQ VAS (p = 0.68) or the anxiety/depression dimension of the EQ-5D-3L system (p = 0.95) during the follow-up in those subjects who continued pulse palpation at least weekly at 36 months.Fig. 2",5602855
572,5602855,Health care burden,good motivation/capability,inadequate motivation/capability,No significant difference,No statistically significant changes were observed either in the number of visits to the municipal primary healthcare centre (p = 0.39) or to special healthcare outpatient clinics (p = 0.072) during the follow-up.,5602855
573,5602855,Self-detected pulse irregularity and outcome events,good motivation/capability,inadequate motivation/capability,No significant difference,"Irregular pulse findings were not significantly associated with the composite outcome variable (p = 0.06), stroke/TIA (p = 0.48), pacemaker implantation (p = 0.10) or death (p = 1.00).",5602855
